abnormality,abnormality_pred,0.500
1,0.11577709,0
1,0.77453476,1
0,0.047147255,0
0,0.014735376,0
1,0.045885548,0
0,0.5807164,1
0,0.023829559,0
0,0.8231547,1
1,0.06870712,0
0,0.97898406,1
0,0.57980585,1
0,0.007882495,0
0,0.5264936,1
0,0.00925835,0
0,0.0025597736,0
0,0.16349009,0
0,0.11847912,0
0,7.3808864e-05,0
1,1.11779e-05,0
1,0.0045723515,0
0,0.83117074,1
1,0.04162734,0
0,0.97375125,1
1,0.9953531,1
1,0.017930573,0
1,0.998604,1
1,0.44792444,0
1,0.6114415,1
0,0.4024428,0
1,0.22511157,0
0,0.99824154,1
0,0.04317971,0
0,0.0046361433,0
1,0.0021946963,0
0,0.03467341,0
1,0.0003633995,0
0,0.9974491,1
1,6.207991e-05,0
1,0.87874573,1
0,0.003976096,0
0,0.60068107,1
1,0.007111008,0
0,0.9562661,1
1,0.99531806,1
0,0.6543155,1
1,0.9153382,1
1,0.9645423,1
0,0.83065856,1
1,0.32429007,0
0,0.10883837,0
0,0.27253118,0
1,0.8014812,1
0,0.9809052,1
0,0.9349451,1
0,0.9997391,1
1,0.05958928,0
0,0.5515074,1
1,0.003679054,0
0,0.024406815,0
0,0.0038457701,0
0,0.16607279,0
0,1.3419617e-05,0
0,0.0014080288,0
0,1.1941888e-05,0
0,0.0044308826,0
0,0.0016892514,0
1,0.9999267,1
0,0.0015366657,0
1,0.057426408,0
1,0.7126253,1
0,0.00261396,0
0,0.6559396,1
1,0.016274774,0
0,0.64789206,1
0,0.9143363,1
0,0.0016850397,0
0,0.0652494,0
0,3.446487e-05,0
0,0.14947607,0
1,0.83791536,1
0,0.00013130183,0
1,0.008215826,0
0,0.8532186,1
0,0.13611121,0
1,0.9534975,1
0,0.00047293174,0
0,0.1877427,0
0,0.0013737293,0
0,0.110293575,0
0,0.0109092,0
1,0.97717434,1
1,0.96018773,1
0,0.000115192095,0
0,0.48054,0
0,0.0007190795,0
1,0.9825952,1
0,0.017771207,0
0,0.1310307,0
1,0.42477345,0
0,0.19535112,0
0,0.04397997,0
1,0.19276454,0
0,0.30180505,0
0,0.1562323,0
0,0.049268547,0
0,0.0004018971,0
0,0.8734089,1
0,6.9326793e-06,0
0,0.34227225,0
0,0.01564884,0
0,0.9016343,1
1,0.98906016,1
1,0.38233095,0
0,0.0071332897,0
0,0.08050337,0
1,0.5423184,1
0,0.0058007636,0
1,0.29763782,0
1,0.61753887,1
0,0.28474602,0
0,0.00079769705,0
0,0.0003434874,0
1,0.0023684923,0
0,0.99297804,1
0,0.016334565,0
1,0.2177144,0
0,2.1264454e-05,0
1,0.019347796,0
0,0.99950397,1
0,0.15035348,0
0,0.121830545,0
0,0.40938973,0
1,0.0027724206,0
1,0.9340495,1
0,0.00029878112,0
0,0.19091903,0
0,0.8322623,1
0,0.508299,1
0,0.0021779682,0
0,0.0015892584,0
0,0.023489822,0
0,0.6322705,1
0,0.0530509,0
0,0.92776173,1
1,0.002586659,0
0,0.61469775,1
0,0.00013584294,0
1,0.9999137,1
1,0.9964395,1
0,0.18408698,0
0,0.49721837,0
0,0.09948029,0
0,0.000698434,0
0,0.8721061,1
1,0.003011948,0
0,0.13160701,0
0,0.39346868,0
0,0.0029845056,0
0,0.09323496,0
0,3.3809738e-06,0
0,0.98641926,1
0,0.99815804,1
0,0.0004048557,0
0,0.28218123,0
0,0.23745261,0
1,0.00026749788,0
0,0.002589059,0
0,0.0023902878,0
0,0.19429071,0
0,0.39460167,0
1,0.005534149,0
0,0.0014436109,0
1,0.76986784,1
0,0.8631351,1
0,0.023625948,0
0,0.13394468,0
1,0.85638183,1
1,0.02126578,0
1,0.058145672,0
1,0.6875513,1
1,0.08929735,0
0,0.93581265,1
0,0.14393607,0
0,0.0646942,0
1,0.7634023,1
0,0.9184175,1
0,0.00012832068,0
1,0.13110618,0
0,0.39830828,0
0,0.00015594518,0
1,0.2923469,0
0,0.0020400633,0
1,0.31414557,0
0,0.527942,1
0,0.69282603,1
0,0.73106796,1
0,0.2079858,0
1,0.8600861,1
0,0.0040957746,0
1,0.0751116,0
1,0.010834877,0
0,6.645397e-05,0
1,0.07084115,0
0,4.9688468e-05,0
1,0.07579105,0
0,0.003842615,0
0,0.077764,0
0,0.982602,1
0,0.9761295,1
0,0.9667591,1
0,0.04776533,0
0,0.37127993,0
0,0.09662092,0
0,0.9722325,1
1,0.21048114,0
0,0.16324708,0
0,0.9204936,1
1,0.0017195131,0
0,0.89636976,1
0,0.0002755241,0
0,0.98203075,1
0,0.721982,1
1,0.91344756,1
0,0.93545973,1
0,0.013395004,0
0,0.120837085,0
0,0.0010323216,0
0,0.9055709,1
0,0.022963133,0
0,0.001027154,0
0,0.14149018,0
0,0.01019525,0
0,0.975657,1
0,0.37744874,0
1,0.0025903694,0
0,0.024273133,0
1,0.9640092,1
1,0.31414557,0
0,0.035483673,0
0,1.736253e-07,0
0,0.15979736,0
0,0.09296858,0
0,0.028826514,0
1,0.05113361,0
0,0.4803002,0
0,0.83923227,1
1,0.8440759,1
0,0.08548067,0
1,0.22833999,0
0,0.037427545,0
1,0.37831894,0
1,0.1095827,0
0,0.00920796,0
0,0.0012973623,0
0,0.83057046,1
0,0.99148613,1
0,0.7520844,1
0,0.9523503,1
0,0.7893445,1
0,0.40495053,0
1,0.00067604607,0
0,0.08750877,0
0,0.08808508,0
1,0.98494697,1
1,0.8267091,1
0,0.047688436,0
0,0.3018408,0
0,0.9592759,1
0,0.07317209,0
0,0.9997161,1
0,0.3005661,0
0,0.16281907,0
0,8.918578e-06,0
0,0.002103367,0
0,0.9756301,1
0,0.7996255,1
0,0.74473774,1
0,0.6883037,1
0,0.05711301,0
1,0.0041709496,0
0,0.016331386,0
1,0.9906363,1
0,0.4228354,0
1,0.6436501,1
1,0.38308188,0
0,0.0072338018,0
1,0.0029711667,0
0,0.41129765,0
0,0.17484446,0
0,0.00066781964,0
0,0.00030569176,0
1,0.9948487,1
1,0.019828122,0
0,4.562962e-06,0
0,0.059503585,0
0,0.0027070518,0
0,0.16435987,0
0,0.5166359,1
0,0.010397598,0
1,0.037208345,0
1,0.00928153,0
0,0.32554093,0
0,0.99256516,1
0,0.4111476,0
0,0.89449203,1
0,0.12450306,0
1,0.9970921,1
0,0.00043312542,0
0,0.08381665,0
1,0.070771396,0
0,0.28422302,0
0,0.012387302,0
1,0.39834028,0
0,0.00039200272,0
0,0.10524259,0
0,0.7161507,1
1,0.9602232,1
1,0.96398365,1
0,0.038782794,0
1,2.1489455e-05,0
0,0.93229175,1
1,0.17595826,0
0,0.042604644,0
0,0.04595011,0
1,0.0005273097,0
0,0.9833092,1
0,0.60195726,1
0,0.24513397,0
1,0.999456,1
0,0.13694653,0
0,0.0010105175,0
0,0.24869232,0
1,0.99501956,1
1,0.73162377,1
0,0.040245254,0
0,0.004877435,0
0,0.83868444,1
0,0.0013000799,0
0,0.6325718,1
1,0.21089397,0
0,0.09866332,0
0,0.2970272,0
0,0.7876485,1
0,0.03695098,0
0,0.86657774,1
1,0.0515916,0
1,0.83551115,1
0,0.0011043083,0
0,0.03227529,0
0,0.014705029,0
0,0.00035568487,0
0,0.7547405,1
0,0.0143807,0
0,0.9910165,1
0,0.005596733,0
0,0.0016345965,0
0,0.00705876,0
0,0.48686144,0
0,0.9722835,1
0,0.00039933206,0
0,0.15642768,0
0,0.011404396,0
0,0.9966691,1
1,0.9825315,1
0,0.9974469,1
0,0.028963622,0
1,0.0025019764,0
0,0.03338428,0
0,0.029075664,0
1,0.9965029,1
0,0.23595262,0
1,0.006586542,0
0,0.060803637,0
1,0.8893599,1
1,0.9633933,1
0,0.121833235,0
0,0.031451672,0
1,0.65857327,1
1,0.53718376,1
0,0.013570508,0
0,0.104242995,0
0,0.59224784,1
1,0.015542948,0
1,0.9880993,1
1,0.84937435,1
0,0.99913377,1
1,0.20357971,0
0,0.023968756,0
1,0.21025299,0
0,0.8894594,1
0,0.9838832,1
0,0.9697639,1
0,0.2552095,0
0,1.5051107e-05,0
0,0.071523264,0
0,0.008474482,0
1,0.32710618,0
0,0.15756327,0
0,0.047466323,0
0,0.06628273,0
0,0.9999982,1
0,0.7512557,1
0,0.050003376,0
0,0.8470394,1
0,0.88207555,1
1,0.24079041,0
0,0.7831338,1
0,0.31868804,0
1,0.0014301388,0
0,0.00097591936,0
1,0.05863182,0
0,5.2984964e-05,0
0,0.046606384,0
0,0.011131436,0
1,0.99977714,1
0,0.9959454,1
0,0.30465797,0
1,0.09596433,0
0,0.0015399021,0
0,0.14652358,0
0,0.9310001,1
0,9.1517904e-05,0
0,0.27674702,0
0,0.00047002846,0
1,0.86074543,1
1,0.018066471,0
0,0.3163952,0
0,0.9998331,1
0,0.032247882,0
0,0.0028820825,0
0,0.5392038,1
1,0.99925524,1
1,0.47438872,0
1,0.7993636,1
1,0.6575942,1
0,0.0015801092,0
1,0.9187439,1
0,0.034281347,0
0,0.008546096,0
0,0.037157763,0
0,0.8393257,1
0,0.036320012,0
0,0.9997869,1
1,0.00072654395,0
0,0.019314868,0
0,0.0060957414,0
1,0.4721955,0
1,0.20442548,0
0,0.49035272,0
0,3.0840176e-05,0
0,0.8500609,1
0,0.17260861,0
0,0.99590945,1
1,0.9967931,1
0,0.05298425,0
0,0.00011548244,0
1,0.11693513,0
0,0.78164387,1
1,0.0028967725,0
0,0.8373757,1
0,5.2673367e-05,0
0,0.17434937,0
0,0.024334598,0
0,0.06606463,0
0,0.35187072,0
0,0.9962704,1
0,0.09050151,0
0,0.024870357,0
0,0.003908334,0
0,0.8611677,1
0,0.51627225,1
1,0.9965894,1
1,0.20337345,0
0,0.09414766,0
0,0.21925719,0
1,0.00017242829,0
0,0.00010911353,0
0,0.38834774,0
1,0.021267492,0
0,0.012803743,0
0,0.9787038,1
1,0.9396584,1
1,0.7045648,1
0,0.9943545,1
0,0.80565023,1
0,0.00022741342,0
0,0.0016308943,0
0,0.6009996,1
0,0.9990816,1
1,0.22732988,0
1,0.001574269,0
0,0.000781445,0
0,0.032131787,0
0,0.9978922,1
0,0.995877,1
0,0.42658243,0
0,0.91712785,1
0,0.11546388,0
0,0.0838944,0
1,0.9419708,1
0,0.055805717,0
1,0.63427395,1
0,0.10582074,0
1,0.17870897,0
1,0.9471316,1
1,0.8607295,1
0,0.009817986,0
0,0.008152492,0
1,0.008647574,0
0,0.14871302,0
0,0.9017654,1
1,0.37317413,0
1,0.40553623,0
1,0.9253216,1
0,0.99941313,1
0,0.9889866,1
0,0.10347759,0
0,0.011274942,0
0,0.99771786,1
1,0.45814002,0
1,0.011226243,0
0,0.024200296,0
0,0.9418262,1
1,0.23685414,0
0,0.00057944213,0
1,0.85044235,1
1,0.031420168,0
0,0.56712437,1
0,0.012254023,0
0,0.02728877,0
0,0.21042742,0
1,0.81028074,1
0,6.436372e-05,0
1,0.18437584,0
0,4.416935e-05,0
0,0.99360317,1
1,0.16068138,0
1,0.8466369,1
0,0.12348313,0
0,0.81018853,1
0,0.37292293,0
0,0.0023702506,0
1,0.006334415,0
1,0.6463875,1
0,0.00010435593,0
0,0.0007013845,0
0,0.9453459,1
1,0.93911386,1
1,0.90327126,1
